"Depth" "XCO2Dpp" "XCH4Dpp" "TempC" "SPCuScm" "ChlARFU" "ChlAugL" "BGAPCRFU" "BGAPCgL" "TurbFNU" "fDOMRFU" "fDOMQSU" "ODOsat" "ODOmgL" "pH" "Pressps" "NITRATEU" "NITRATEM" "ABS254" "ABS350" "TINT" "TSPEC" "TLAMP" "XCO2Dppm_h" "XCO2Dppm_t" "XCH4Dppm_h" "XCH4Dppm_t" "TmpC_hy" "TempC_t" "SPCScm_h" "SPCScm_t" "ChlARFU_h" "ChlARFU_t" "ChlAgL_h" "ChlAgL_t" "BGAPCRFU_h" "BGAPCRFU_t" "BGAPCgL_h" "BGAPCgL_t" "TrbFNU_h" "TrbFNU_t" "fDOMRFU_h" "fDOMRFU_t" "fDOMQSU_h" "fDOMQSU_t" "ODOst_h" "ODOst_t" "ODOmgL_h" "ODOmgL_t" "pH_hyd" "pH_tau" "CH4uM" "CH4Sat" "CH4M_hy" "CH4St_h" "CH4uM_t" "CH4St_t" "CO2uM" "CO2Sat" "CO2M_hy" "CO2St_h" "CO2uM_t" "CO2St_t" "Date" "Statistic"
"170" 19.08 321.8 345.2 24.33 496.9 0.7953 3.246 0.2684 0.301 1.131 8.743 26 109.7 9.168 8.373 15.7 8.516 0.126 0.5428 0.314 28.55 29.89 29.25 323 322.4 346.6 345.3 24.33 24.33 497 497.2 0.8108 0.7757 3.199 3.338 0.2799 0.2961 0.3015 0.2878 1.153 1.155 8.672 8.737 26.34 25.6 109.9 109.8 9.166 9.161 8.372 8.372 0.5125 18090 0.4882 17090 0.5092 18760 11.55 80.22 11.56 80.63 11.68 80.36 2016-09-01 "Q75"
"171" 28.53 776.6 1419 24.7 601 10.99 46.16 2.84 2.928 8.98 34.62 103 164.1 13.75 8.47 19.06 92.54 1.357 0.7494 0.4454 29.09 30.76 29.46 795.7 779.7 1443 1561 24.69 24.7 603.9 600.6 11.14 11.04 46.18 45.67 2.877 2.86 2.921 2.919 8.974 9.018 34.6 34.45 103.1 103 163.7 163.2 13.68 13.61 8.476 8.501 2.229 77520 2.166 74500 2.403 81860 28.13 194 26.83 197.1 28.63 191.2 2016-09-01 "Max"
"172" 6.04018545623596 34.6016553132713 218.133724694954 0.166440783621759 9.3279287251831 1.59857146836059 6.48104661811121 0.382305762485377 0.400184871208545 1.40018386673529 3.92993919589167 11.3405568075685 9.48138972910095 0.806673983652231 0.0325251143988881 1.8894581451177 5.47741591183433 0.0836619754359417 0.0358543791351214 0.0225192440306247 0.174395925973684 0.47226409382562 0.0685509665185297 35.436468265249 36.2745993905193 218.123327875596 231.406920442838 0.160457688711868 0.16553731952785 9.17659890587975 8.99789987563142 1.58296791870947 1.61066771898471 6.54601281055054 6.48942388764345 0.388883624555513 0.385765265545876 0.398525356967897 0.396006833072649 1.41810413195539 1.42472595018609 3.89655189383039 3.91570400779517 11.8897272557401 11.3462392862159 9.51170398459787 9.46098351369797 0.787142653812799 0.798033733952508 0.0318528678862116 0.031721374783116 0.323675170644729 11456.7377121422 0.330480533224992 11518.9150357322 0.341029514795391 11979.9948017738 1.23145618615464 8.56959361889369 1.19180489176068 8.93222494511764 1.41423575731764 8.59875066576808 2016-09-01 "sd"
"173" 3.4826830421257 289.773232989189 152.168564978925 23.9642964702136 489.564144101753 0.338489059946139 1.39160415779682 0.139054011024384 0.15869304293913 0.683068080060531 7.23476082152144 21.6104889469301 100.74478641303 8.50012007929081 8.29466125410448 11.1068238914141 6.84727880995142 0.0968105639124083 0.515052454541777 0.297550704774761 28.1502017641563 28.7162661563335 29.0846195225015 289.559104738338 288.967896454084 155.387753682229 141.081659878461 23.9699369035645 23.9685408616567 488.89548352701 489.549131532928 0.343547491110821 0.336626311240262 1.42045519838738 1.4239037238896 0.140658630316916 0.145350976019475 0.160017346933867 0.155659182353829 0.683541353097612 0.68738307892001 7.25547374326043 7.2391672448251 21.4327872246076 21.5908337604469 101.206195048825 101.171922154581 8.51785834175984 8.43474568232254 8.29320071589132 8.29716805860885 0.224946986428566 8246.06845285696 0.22576544227826 7831.83900310942 0.210458907654387 7404.89113231315 10.3486486379667 72.612564424169 10.2966444243564 72.49011356174 10.3439128535776 72.2768395520201 2016-09-01 "Q05"
"174" 5.65804528471672 293.869450522017 170.50617188209 24.0200370869478 490.747503538171 0.364429120475258 1.52271916622735 0.149117279199251 0.167674506946805 0.719939055088813 7.34756788475202 21.9280375811866 103.060731993053 8.671926910384 8.31405750123418 12.0615176669792 7.02661886416515 0.099642703455978 0.519943127738151 0.300000569338792 28.2199544823264 29.0033435000813 29.1273456698312 293.485222279295 293.725833596525 173.072251997682 158.454432523042 24.027676626835 24.0249620916549 490.301980444872 490.821289930781 0.373645302917439 0.363279436675545 1.5329216035395 1.54935617806039 0.152349406678581 0.159259515036759 0.172889250454429 0.169006423151934 0.731783768103442 0.731837149973209 7.33582229703336 7.32685590562675 21.8417012360163 21.8294378970468 103.309396237976 103.354306807553 8.65841998101967 8.61819811664849 8.31741566330378 8.32007144289486 0.247891764340445 9125.64949523662 0.246491936614045 8601.27356158085 0.247024272673953 8769.39189622414 10.520292023244 73.7105937294166 10.4762879822992 73.604089259037 10.5193750083697 73.5463596179293 2016-09-01 "Q10"
"175" 21.8105898356626 344.278051995734 555.127633548531 24.4469338954728 501.98227141379 1.53161822929212 6.33828493185373 0.460150399768256 0.505503970626402 2.06248175936261 11.7821505930683 34.0078870794629 114.627495237066 9.57803662277485 8.3823942436463 16.2605703647098 10.8642742103666 0.156486988030254 0.564764457895718 0.323085827103625 28.668220419957 30.1340510340859 29.2829258800416 344.05266165738 344.987749103401 544.709259194986 552.007234542424 24.4383218551071 24.4447918573892 501.65463434228 501.630241834702 1.51200884914286 1.50444797985199 6.19390669677992 6.58148563805731 0.46697652685692 0.476516331433525 0.501166634098391 0.448241505606954 2.12219293397782 2.17351476983683 11.2264991768796 11.1359789868552 35.3992910553725 31.8048568186356 115.042706464845 114.45442488108 9.61635362937608 9.56480068831554 8.38078007992335 8.38111495701258 0.823101887112238 28885.9502768725 0.846139171519424 29221.8941411121 0.823623474178847 28984.7816139922 12.2574222558185 85.3259545004071 12.2581522339497 86.1748330318784 12.701272699804 85.4267677185109 2016-09-01 "Q90"
"176" 23.2779410581399 357.924053764626 838.206747216675 24.515814096915 511.858474432651 4.30133843215253 17.7441428301763 1.09605811933873 1.14884281811363 4.46718806472598 18.6223003884896 51.2202505752944 125.78786369195 10.8297747289954 8.38806599626391 16.7128783626562 12.6167851514415 0.174920055576522 0.61791380884156 0.369883678111409 28.7554038547166 30.3019574924032 29.3063228904915 355.929237363279 359.671390137545 850.035579048034 810.588211672582 24.4968040584605 24.5102003802194 510.108619216381 510.835766959022 4.81748135915004 4.44406528550734 18.2824645470599 18.004875021684 1.22013740934972 1.16554797870839 1.14180090420875 1.02202067872808 4.60648473021527 4.47660669293798 18.1386480428158 17.8244401685441 55.6669292075965 52.3415748327992 128.166848185265 128.519296180854 10.6539557972363 10.7989790766315 8.38767025189587 8.38865252884741 1.27055152610629 44018.3184058543 1.2347481807626 44349.6608727411 1.24161793613488 44472.156861272 12.7014564835428 88.5582566618785 12.7277699575329 89.7937382098296 13.1891255648876 88.4054937735957 2016-09-01 "Q95"
"177" 1.325 283.9 208.6 20.74 480.2 0.4831 2.116 0.2381 0.254 0.3988 7.425 22.25 95.81 8.443 7.632 7.751 5.099 0.07134 0.5612 0.3447 25.47 26.2 26.18 285.9 291.5 204.9 121.5 20.72 20.74 481.9 481.6 0.5163 0.5237 2.094 2.115 0.2345 0.2371 0.2551 0.2462 0.3976 0.436 7.485 7.396 22.13 22.14 95.23 95.38 8.351 8.24 7.639 7.631 0.3141 10870 0.3061 10120 0.121 8679 10.82 72.82 11.06 71.4 11.03 71.09 2016-09-15 "Min"
"178" 9.473 351.8 287.5 22.03 496.4 0.694 2.901 0.3184 0.3402 0.6222 8.22 24.4 101.9 8.876 8.396 15.27 6.301 0.09774 0.6072 0.3799 26.13 27.15 26.93 352 353.2 291.7 283.7 22.03 22.04 496.4 496.7 0.6904 0.6967 2.936 2.923 0.3213 0.3237 0.3405 0.3383 0.6154 0.6287 8.192 8.221 24.36 24.38 101.8 101.9 8.883 8.878 8.392 8.393 0.4452 14840 0.4302 15120 0.4264 14930 13.49 88.33 13.46 87.58 13.39 87.68 2016-09-15 "Q25"
"179" 14.4 360.3 345.1 22.09 498.6 0.8084 3.358 0.3416 0.3624 0.7192 8.556 25.36 103.4 9.002 8.412 15.69 6.859 0.1059 0.6123 0.3866 26.2 27.34 27 361.7 363.9 347.7 336.7 22.1 22.09 498.6 498.9 0.7983 0.8001 3.409 3.391 0.3436 0.3474 0.3632 0.3621 0.7013 0.7182 8.54 8.601 25.46 25.38 103.2 103.4 9.005 8.993 8.411 8.412 0.5256 18110 0.5248 18030 0.5019 17710 13.85 91.15 13.9 89.95 13.81 90.22 2016-09-15 "Median"
"180" 13.74 375.4 353.5 22.03 498.4 1.037 4.285 0.3904 0.4135 0.878 9.766 28.88 104.3 9.095 8.405 15.53 8.251 0.1233 0.6214 0.3894 26.22 27.33 26.98 375.2 376.2 357.5 351.4 22.04 22.03 498.3 498.5 1.018 1.031 4.392 4.354 0.3947 0.4008 0.4122 0.4129 0.8559 0.8797 9.63 9.808 29.12 28.99 104.1 104.3 9.097 9.1 8.404 8.405 0.5439 18550 0.5394 18600 0.53 18390 14.51 95.11 14.51 93.35 14.4 93.47 2016-09-15 "Mean"
"181" 18.18 373.7 402.4 22.12 500.6 0.9565 3.97 0.3732 0.3876 0.8375 9.287 27.6 105.1 9.151 8.424 16.04 7.826 0.1155 0.6223 0.3937 26.31 27.53 27.07 372 375.2 409.2 397.8 22.14 22.13 500.2 500.5 0.9391 0.9454 4.065 3.944 0.3743 0.3783 0.391 0.3886 0.8232 0.8714 9.189 9.315 27.63 27.37 104.7 105 9.134 9.132 8.425 8.426 0.6232 21160 0.6182 21100 0.6028 20570 14.34 95.02 14.4 93.35 14.28 92.92 2016-09-15 "Q75"
"182" 25.95 2307 670.5 22.45 522.3 10.35 42.87 3.261 3.221 5.344 61.04 179.5 146.3 12.68 8.51 17.31 76.91 1.151 0.9593 0.5269 26.78 28.4 27.4 2297 2340 686.6 816.5 22.4 22.43 518.8 522.8 10.36 10.03 42.31 43.54 3.102 3.044 3.127 3.097 5.271 5.381 60.62 61.22 181.2 179.3 137.2 136.4 12.18 12.36 8.505 8.513 1.08 35660 1.027 37230 1.327 45170 93.71 581 92.22 568.4 93.04 572.2 2016-09-15 "Max"
"183" 5.58663061975889 121.423051540114 90.0395550792575 0.238188363110478 4.49265488266647 1.00124902790484 4.04343272243487 0.248378484520562 0.256767187354147 0.633210656613982 5.25711011200371 15.1144773188107 4.99279767808341 0.467190288976749 0.0576943380174378 0.889430606105371 5.85241287218815 0.0878992372562736 0.0380240803943521 0.0183644703971718 0.182639665003773 0.357288494643539 0.180039082069371 119.638113262518 122.01554461267 93.0922414711414 106.879200722567 0.243159078591001 0.249313837339236 4.33125772202801 4.37174325519139 0.971177203349086 0.979669815588906 4.20416984255703 4.23581563216471 0.247372553584629 0.251901938244683 0.246200220724188 0.252474989989585 0.612427432170471 0.614536685996271 5.05469911272918 5.2688800437412 15.8705416906896 15.5707917836849 4.9027486459167 4.76435407216622 0.473987553258384 0.476356755612787 0.058645526178351 0.0616143165680767 0.14028354416636 4915.53697050478 0.142822350320057 4706.33293214691 0.162818898093556 5548.01500815732 5.14545595877364 31.8114471790013 5.00206142037508 28.7147808997751 5.04054140468373 29.3470507559947 2016-09-15 "sd"
"184" 3.40826159358374 331.848027512925 235.150866847288 21.4995313980316 491.165508459791 0.61145864963049 2.56256561505735 0.28884377874469 0.310259022982952 0.553361036356454 7.89022607638327 23.3661918841813 99.3259672349876 8.65163299127437 8.34645600116275 13.9719440942456 5.84653648220116 0.0856232857975572 0.600578360352114 0.373093004415503 25.8964298858204 26.6925804208163 26.5518552711652 330.989273931998 333.498143904176 230.6054256633 208.10910808878 21.5121836388383 21.4532230666046 491.253058457539 490.7396718401 0.608721797790813 0.607995546719189 2.51189787820301 2.55224834724058 0.290933717149024 0.290882389925119 0.308102190673587 0.308756666522256 0.539336149690863 0.54437692808596 7.78870028482902 7.86637434967105 23.3296880049754 23.2196463450154 99.0961373329962 99.6623129694332 8.63344368974369 8.66126521047058 8.35000458695986 8.35010492772669 0.357096378667445 12111.5568682824 0.352979944518356 12401.7162407082 0.322193895477162 11297.9536907357 12.7957708602495 83.3813464321732 12.8026572932358 82.3316216538501 12.6977872098748 83.3227797202152 2016-09-15 "Q05"
"185" 5.91456013516191 341.453230725764 243.57127020737 21.899979602199 493.387196328481 0.636901237184006 2.66278317369462 0.301879309462217 0.324397220595855 0.578511601955181 8.02271075071536 23.6879292825974 100.270891784699 8.74922984504597 8.36702485411487 14.6065468139775 6.04285024320062 0.0901224731644325 0.603155282602471 0.376401903934018 26.0066215261721 26.8535342348132 26.7412212622114 341.530813409716 341.622117627121 241.534296348134 222.505036796559 21.8928015014947 21.8891048602885 494.167698516451 493.767861148329 0.638481555789134 0.639524190622021 2.67831967741187 2.68572460873035 0.303605003694432 0.304108396856434 0.321596252835277 0.319682499584767 0.567058623497321 0.579583326699169 7.91619477677604 7.98671093486807 23.6644542854856 23.6474577340496 100.101556343597 100.552914871595 8.74526270309697 8.76356501622857 8.365259516657 8.37068448536298 0.372506117109346 12636.0406891064 0.361658459055817 12893.7254242426 0.340021811335914 11901.2734109825 13.126819101677 85.345201671935 13.0817576900853 84.643287447753 13.0012047268423 85.3177280175704 2016-09-15 "Q10"
"186" 20.3863123124239 386.01736242033 476.883056102873 22.1726004958937 501.712023939796 1.24065613100946 5.21681804221511 0.416911711100277 0.446925792966994 1.10451802618281 10.501732871732 31.8925604845644 108.907961720712 9.44993510562435 8.4464139885239 16.3278803213901 10.6385592435447 0.142407317697579 0.635894598920744 0.399691525453664 26.4564234545745 27.8051064844635 27.1611130006671 384.478219624268 387.008087587162 476.165681191547 491.841967594491 22.189268855103 22.1946835849943 501.555692693678 501.502390715878 1.21038998694093 1.24165602915342 5.33317730591273 5.22399733250219 0.430486418743075 0.441342378739014 0.447095772378101 0.443845498036391 1.07418885472183 1.12587707158688 10.3117255404963 11.0446159350866 31.835061174576 31.8484582604815 108.483169777591 108.675267983849 9.46890659199668 9.50950074736669 8.44335432444994 8.4468768032477 0.732640295499362 25071.2498128524 0.731435685499509 25039.903545419 0.752625362690583 25537.3015788976 14.9047259401705 98.1797732642944 14.9328847680688 96.2026795783788 14.762003650858 95.8532926627172 2016-09-15 "Q90"
"187" 21.8536567534317 406.630742254308 545.094879595193 22.2272624429563 504.63880442376 1.91560781195815 7.70517403323359 0.544148746007863 0.592072705775042 1.72378761869996 13.53580413165 41.0976185655153 111.572377766054 9.76319144062647 8.45883357760315 16.5017104959934 13.647799139956 0.205850698019274 0.658284533993702 0.408785292425972 26.5387942796311 27.9536592022603 27.2193966045375 407.145172762297 400.629247982122 551.909314252084 563.587646025431 22.2395824007864 22.2449533322252 504.23482198931 504.464293848363 1.8602642629532 2.0483894836041 8.68489452836345 8.64907751437603 0.603710738847753 0.601884886817934 0.600836126557934 0.605916179620419 1.56665342728003 1.6384888572388 13.2495662084087 13.3948853491747 41.4340754924755 41.7173652010164 111.75273846111 111.332683563537 9.84858460869636 9.83427883651189 8.45716586595297 8.45973647539764 0.831056768697851 29042.8652044645 0.831052273330226 28332.3112505092 0.8483364536049 30126.2452109577 16.2318935527866 105.286495920831 15.9952091756057 101.157023222507 15.7070818224447 101.471614496171 2016-09-15 "Q95"
"188" 1.34 272.4 123.5 20.94 481.4 0.3207 1.314 0.2261 0.2411 0.6411 8.32 24.74 84.54 7.516 8.256 8.401 5.653 0.08044 0.6049 0.3902 26.02 26.42 26.76 274.4 266.8 104.6 75.76 20.76 20.54 486.6 488.4 0.3029 0.3014 1.297 1.309 0.221 0.2131 0.2362 0.2343 0.6703 0.6855 8.281 8.288 24.7 24.69 79.09 84.15 7.336 7.394 8.128 8.123 0.1901 6039 0.2126 5381 0.1952 6213 10.33 66.47 10.62 69.84 10.37 69.89 2016-09-20 "Min"
"189" 9.319 341 240.4 21.98 502.6 0.486 2.054 0.2973 0.3233 0.9295 8.999 26.57 96.35 8.401 8.475 14.3 6.753 0.09335 0.6223 0.4041 26.33 27.35 27.08 340.9 340.5 240.9 225.8 21.98 21.98 502.7 502.8 0.4745 0.4838 2.115 2.012 0.3015 0.2978 0.3182 0.3191 0.9229 0.9175 8.974 8.951 26.66 26.59 96.42 96.31 8.407 8.387 8.472 8.474 0.3639 12390 0.3702 12480 0.3474 11640 12.92 84.64 12.95 84.96 12.91 84.91 2016-09-20 "Q25"
"190" 14.03 347.8 284.1 22.12 503.3 0.5491 2.389 0.3223 0.3477 1.01 9.403 27.58 97.92 8.533 8.488 14.69 6.974 0.09786 0.6272 0.4072 26.45 27.5 27.15 347.1 347.5 284.6 268.1 22.14 22.11 503.5 503.5 0.5472 0.5567 2.423 2.319 0.3301 0.3233 0.3475 0.3471 1.006 0.9889 9.321 9.305 27.78 27.57 98.1 98.07 8.543 8.537 8.487 8.487 0.4353 14760 0.4392 15100 0.4099 13870 13.17 86.1 13.21 86.51 13.17 86.65 2016-09-20 "Median"
"191" 13.64 375 326.4 22.08 503.9 0.8553 3.657 0.3791 0.4084 1.257 10.67 31.19 98.5 8.594 8.488 14.65 7.524 0.1139 0.6431 0.412 26.47 27.58 27.16 375.6 374.2 325.5 313.5 22.09 22.08 504.2 504.1 0.8165 0.8457 3.705 3.509 0.3914 0.3775 0.4035 0.4035 1.241 1.244 10.51 10.54 31.22 31.13 98.64 98.6 8.603 8.586 8.486 8.485 0.4978 17000 0.5047 17320 0.4857 16240 14.27 91.61 14.58 93.11 14.44 92.99 2016-09-20 "Mean"
"192" 18.19 372.3 352.3 22.2 504 0.7125 3.13 0.3555 0.3818 1.201 10.17 29.48 98.72 8.599 8.499 15.07 7.244 0.1087 0.6359 0.4131 26.6 27.81 27.24 370.1 372.3 346.4 340.2 22.22 22.19 504.1 504.2 0.6917 0.7052 3.128 2.938 0.368 0.3515 0.3803 0.3828 1.184 1.181 9.964 10.01 29.51 29.39 98.98 98.93 8.604 8.597 8.499 8.498 0.5314 18390 0.547 18600 0.5282 17800 14.08 91.76 14.23 92.5 14.18 92.71 2016-09-20 "Q75"
"193" 26.18 1681 1072 22.5 575.7 8.642 35.97 2.412 2.468 7.06 42.42 125.5 154.9 13.5 8.66 16.32 74.59 0.8889 1.999 0.5269 26.96 28.68 27.57 1796 1543 1037 1124 22.51 22.6 576.4 576 8.463 8.507 35.33 35.07 2.466 2.382 2.511 2.473 7.366 7.216 41.87 42.09 125 126 155 152.6 13.5 13.33 8.641 8.642 1.652 56020 1.611 58590 1.759 59110 68.75 371.1 82.75 440.8 69.29 349.4 2016-09-20 "Max"
"194" 5.71933823738832 96.0597700927883 140.706154935459 0.180334092439655 4.96254891486657 1.04960263056121 4.4438898622858 0.238302202000428 0.248167792934066 0.768046106852518 4.37658591774412 12.6842651162882 6.25132836206207 0.535215987746458 0.0352297854730669 0.683101474530522 3.51930303938185 0.0658774182840441 0.0708873147105929 0.0157858668688987 0.170898975712188 0.401172415949124 0.129480462937353 113.85651827059 94.7917895507656 142.322127446274 151.978909306379 0.193290173722504 0.188935269322025 5.16768519236194 4.96338140408233 1.00727985717378 1.04290432764159 4.43795379338155 4.29505738965722 0.254037035423293 0.236284787458079 0.24371667501613 0.241002794528377 0.749884711734635 0.762584110803588 4.25623451123551 4.29737451157973 12.609452355971 12.8174801401419 6.460031156372 6.08897687969041 0.556554947759985 0.529846322953075 0.0403359427902543 0.0426210422123171 0.21935924717603 7391.36870426551 0.220254228282826 7715.43465140613 0.238976282957477 7682.22981576077 4.01126212047966 20.7840265636753 5.14114463585976 25.4935704091165 4.44391852046506 22.2048732603964 2016-09-20 "sd"
"195" 3.15991819108306 328.383206100874 200.673774224334 21.7697537487208 501.454798815935 0.417982895289836 1.74409714958095 0.272524775891254 0.297419497318806 0.819019428265674 8.69323282196117 25.7052604086863 92.6148143527555 8.11977945580378 8.43933605585975 13.5102123817282 6.44762097946494 0.0900483365645672 0.615360603413959 0.398063582216076 26.2246264390807 26.8829105192019 26.9579717205465 326.853499652853 325.327686923012 198.160111084541 178.930595070998 21.7527023990956 21.7730899146508 501.426859709786 501.529133175232 0.408090935865515 0.406049486777188 1.78793792254364 1.71239456744504 0.280064143593466 0.271184207420437 0.294952522949712 0.297121270669909 0.824229561649748 0.806931500083246 8.65364049361251 8.61034704454466 25.725632394519 25.7078108043954 92.5960982176315 92.7513223944388 8.10159009804964 8.09605154425074 8.43067974828111 8.42751267501416 0.300255166844667 10434.0248578168 0.30655247023261 10235.3082142613 0.274311683180734 9552.21396713663 12.3485285252583 81.4475781510911 12.380124650586 81.2709593248198 12.2791505493823 81.6408478581884 2016-09-20 "Q05"
"196" 5.3429845024379 334.860228971451 211.073543563195 21.8430464031918 501.882809990542 0.440138210249661 1.87387323363728 0.282424901430563 0.307267297185496 0.863184442840619 8.80451900231289 26.0387413407154 93.5570411486028 8.20492174914448 8.45058172352972 13.8584162080719 6.57189721468484 0.0914598639003755 0.618889114524833 0.400638552412305 26.2541309726432 27.1286352483895 27.004330504808 335.089435752546 335.047181748758 209.411955072259 190.772286238423 21.8437690573551 21.8552441063797 501.961160136099 501.933681292441 0.432482636724505 0.432001993406457 1.87173098667587 1.8250845750887 0.286548026783109 0.281779658276011 0.304640533525187 0.30489613059348 0.863411466241882 0.851927061953602 8.78984853911817 8.72031719630649 26.140774255647 26.01255430207 93.6538419356457 93.7943720998628 8.20006308291263 8.19345294077058 8.44627538470171 8.44652300226461 0.318068187512812 11008.0416445159 0.325064998403134 10905.5870923529 0.297015017115759 10147.1770283834 12.6348861650502 83.3250545521815 12.698663477618 83.4315999197988 12.6544233130329 83.5027732749426 2016-09-20 "Q10"
"197" 20.9019533021612 428.246220935806 504.750916630603 22.2854427324295 504.570636981796 1.07019623719887 4.72044125444568 0.410945244717216 0.447954692122788 1.76444631778685 12.0701242609494 34.4426026483145 100.353604602186 8.73437626216564 8.51795535432435 15.4753820643626 8.65258946620782 0.132509800229208 0.661872311771472 0.428878458139853 26.7173224576243 28.1781890748263 27.3305389905807 417.796365627645 426.659298510349 506.636221661578 474.648718068925 22.2920447885877 22.2752349576713 505.128374409355 504.756393584232 0.956861606521214 1.05939079449314 4.84289603559333 4.28865202839292 0.432710717527483 0.411222788875161 0.439959186498674 0.437062140023028 1.7269810805476 1.76466270336143 11.5388828218958 11.852067900811 34.0363237094628 33.7393688514265 100.595774313079 100.54280097287 8.76660268992955 8.73814670062403 8.51763651341667 8.51553341649521 0.780844635291439 27419.9301265502 0.794628938586778 27854.3551875786 0.749923170178817 24547.4638347508 16.3866657160955 102.810742306065 16.7087043189841 104.046391450231 16.9509652695916 105.239184039357 2016-09-20 "Q90"
"198" 22.0216289870082 496.925548923906 637.673655321102 22.341787107342 508.133250583926 2.59240492152787 10.6232261600108 0.682261367235939 0.742043084860561 3.12037340289661 17.65347105867 52.3108594550501 109.366335950229 9.55850810233458 8.5503383799958 15.6344876562657 9.37159844667034 0.173413480568007 0.752166598202805 0.448154512612528 26.7617612405818 28.3191197027358 27.3987441632912 498.878681219191 508.439074549703 640.741106289766 654.416481610442 22.337436779512 22.3364352496921 508.911866794528 507.75509603748 2.0206678265945 2.27050260793568 10.7758407657645 9.22975651291442 0.747540154185969 0.694937119464013 0.708920724853674 0.677735433000416 3.01900093320423 3.07756241148873 16.7211972084722 17.1300483841711 51.67418203658 53.0637110393213 108.157923991087 109.55721920691 9.58645153337066 9.37398174590234 8.54839982662007 8.54366728148873 0.981572089771622 33675.6947175283 0.979056085994831 34211.920273114 1.04407717665049 32941.248973987 19.2137245473273 117.208449774008 20.1185720743144 121.366259985901 20.6260048029644 123.901660645666 2016-09-20 "Q95"
"199" 1.234 303.5 32.75 17.34 509.9 0.3029 1.357 0.3016 0.3462 0.4699 9.183 27.26 75.93 8.352 7.832 11.02 7.55 0.111 0.6244 0.4089 23 24.08 23.47 336.8 294 34.6 25.13 17.28 17.1 509.9 509.9 0.335 0.326 1.262 1.383 0.3837 0.3097 0.3729 0.1206 0.4311 0.4582 9.164 9.172 27.53 27.42 82.74 81.47 8.282 7.147 7.506 7.421 0.05297 1762 0.05119 2007 0.04213 748.3 12.96 73.74 11.93 75.08 12.46 77.2 2016-10-03 "Min"
"200" 9.713 462.9 64.43 19.26 512.6 0.4839 2.058 0.4699 0.4854 0.6834 9.93 29.44 97.14 8.872 8.239 16.68 9.247 0.1327 0.6585 0.4601 23.8 25.59 24.49 463.9 463.9 65.05 61 19.25 19.24 512.6 512.7 0.5006 0.489 2.05 2.06 0.471 0.4696 0.4874 0.4854 0.6792 0.6861 9.931 9.92 29.45 29.35 96.92 97.18 8.881 8.868 8.239 8.242 0.1042 3427 0.1032 3391 0.08976 3148 18.99 116.1 18.93 115.7 18.98 115.9 2016-10-03 "Q25"
"201" 14.2 474.1 83.96 19.7 513.2 0.5446 2.306 0.496 0.5134 0.7434 10.14 30.1 98.24 8.966 8.255 16.88 9.733 0.1403 0.6617 0.4646 23.92 25.8 24.56 474.2 474.6 84.02 80.96 19.67 19.69 513.2 513.2 0.5619 0.5488 2.32 2.324 0.4939 0.4971 0.5144 0.511 0.7489 0.751 10.13 10.11 30 29.98 98.16 98.3 8.97 8.959 8.255 8.257 0.1342 4405 0.1366 4386 0.1181 4203 19.39 118.9 19.31 118.6 19.34 118.5 2016-10-03 "Median"
"202" 13.74 473.9 101.8 19.61 514.7 0.6943 2.93 0.5278 0.5448 0.8813 11.09 32.69 100.4 9.169 8.265 16.73 11.22 0.1722 0.6665 0.468 23.96 25.8 24.61 474.9 476.3 103 104.2 19.6 19.6 514.8 514.8 0.7072 0.7048 2.939 2.959 0.5267 0.5301 0.5454 0.542 0.8853 0.8865 11.07 11.03 32.62 32.44 100.2 100.3 9.182 9.174 8.264 8.265 0.163 5250 0.165 5267 0.1592 5429 19.46 119.9 19.4 118.7 19.49 119.1 2016-10-03 "Mean"
"203" 18.16 483.7 108.3 19.92 514.2 0.6158 2.647 0.5428 0.5661 0.9006 10.59 31.2 99.51 9.067 8.278 17 10.31 0.1693 0.6647 0.472 24.13 25.97 24.72 484 483.8 108.8 115.1 19.89 19.91 514.3 514.3 0.6357 0.6378 2.635 2.673 0.5439 0.5477 0.5643 0.5577 0.9174 0.8998 10.59 10.51 31.02 30.98 99.48 99.49 9.075 9.068 8.278 8.277 0.175 5586 0.1729 5604 0.1738 5993 19.68 121.6 19.59 120.8 19.64 121 2016-10-03 "Q75"
"204" 26.05 2001 635.4 21.02 623.9 7.113 29.42 1.285 1.288 4.747 51.35 152.2 161.8 14.99 8.527 17.42 138.1 1.811 0.8771 0.5804 24.89 26.89 25.58 2387 4210 847 1693 20.92 21.13 652.3 691.7 7.127 7.004 29.11 29.32 1.288 1.282 1.312 1.308 4.724 4.783 51.06 51.29 151.1 151.5 158.8 157.6 14.57 14.88 8.557 8.583 0.9336 31920 0.9859 34590 3.318 112100 111.1 1077 176.8 647.8 184.3 1165 2016-10-03 "Max"
