"Time","X.CH4._ppm","X.CH4._ppm_se","X.H2O._ppm","X.H2O._ppm_se","X.CO2._ppm","X.CO2._ppm_se","GasP_torr","GasP_torr_se","GasT_C","GasT_C_se","AmbT_C","AmbT_C_se","RD0_us","RD0_us_se","RD1_us","RD1_us_se","Fit_Flag","Time_raw"
"    05/18/16 17:51:04.893",220.25,0,16297.5,0,480.188,0,140.86,0,22.1714,0,197.159,0,5.55501,0,5.09183,0,3,2016-05-18 17:51:04
"    05/18/16 17:51:06.117",220.474,0,16555.7,0,528.476,0,140.9,0,22.1663,0,197.248,0,5.54876,0,5.05755,0,3,2016-05-18 17:51:06
"    05/18/16 17:51:07.131",221.355,0,16379.6,0,592.513,0,140.894,0,22.1636,0,197.288,0,5.51658,0,5.05227,0,3,2016-05-18 17:51:07
"    05/18/16 17:51:08.114",220.028,0,16001.2,0,683.402,0,140.922,0,22.1634,0,197.278,0,5.54254,0,5.07281,0,3,2016-05-18 17:51:08
"    05/18/16 17:51:09.182",220.788,0,16491.1,0,789.059,0,140.954,0,22.1631,0,197.283,0,5.51557,0,5.06331,0,3,2016-05-18 17:51:09
"    05/18/16 17:51:10.384",219.972,0,16558.1,0,927.898,0,140.929,0,22.1715,0,197.179,0,5.52776,0,5.0642,0,3,2016-05-18 17:51:10
"    05/18/16 17:51:11.605",219.57,0,16599.6,0,1111,0,140.961,0,22.1638,0,197.271,0,5.53773,0,5.08589,0,3,2016-05-18 17:51:11
"    05/18/16 17:51:12.632",217.306,0,15645.7,0,1312.49,0,140.939,0,22.1707,0,197.181,0,5.58339,0,5.06753,0,3,2016-05-18 17:51:12
"    05/18/16 17:51:13.618",219.967,0,16560.3,0,1530.4,0,140.84,0,22.1707,0,197.161,0,5.50718,0,5.10264,0,3,2016-05-18 17:51:13
"    05/18/16 17:51:14.720",218.258,0,15985.4,0,1761.61,0,140.9,0,22.1636,0,197.282,0,5.53305,0,5.07543,0,3,2016-05-18 17:51:14
"    05/18/16 17:51:15.804",218.274,0,16882.7,0,2030.96,0,140.913,0,22.1673,0,197.243,0,5.51028,0,5.06685,0,3,2016-05-18 17:51:15
"    05/18/16 17:51:16.856",216.208,0,16403.2,0,2323.65,0,140.927,0,22.1708,0,197.183,0,5.557,0,5.07198,0,3,2016-05-18 17:51:16
"    05/18/16 17:51:17.911",218.364,0,16679.8,0,2602.87,0,140.911,0,22.1739,0,197.146,0,5.49522,0,5.08767,0,3,2016-05-18 17:51:17
"    05/18/16 17:51:18.960",216.789,0,16285,0,2894.75,0,140.878,0,22.1654,0,197.262,0,5.51597,0,5.0854,0,3,2016-05-18 17:51:18
"    05/18/16 17:51:20.008",215.823,0,16862.3,0,3214.57,0,140.87,0,22.1653,0,197.254,0,5.52276,0,5.05687,0,3,2016-05-18 17:51:20
"    05/18/16 17:51:21.057",214.733,0,16279.2,0,3515.28,0,140.883,0,22.167,0,197.232,0,5.5365,0,5.05038,0,3,2016-05-18 17:51:21
"    05/18/16 17:51:22.277",213.581,0,16435.6,0,3807.73,0,140.959,0,22.17,0,197.192,0,5.54938,0,5.07615,0,3,2016-05-18 17:51:22
"    05/18/16 17:51:23.291",213.022,0,16650.8,0,4132.43,0,140.915,0,22.1746,0,197.171,0,5.54918,0,5.06854,0,3,2016-05-18 17:51:23
"    05/18/16 17:51:24.326",212.173,0,15979,0,4441.33,0,140.887,0,22.1658,0,197.25,0,5.55785,0,5.06966,0,3,2016-05-18 17:51:24
"    05/18/16 17:51:25.310",212.702,0,16673.3,0,4724.02,0,140.875,0,22.1728,0,197.145,0,5.53511,0,5.05037,0,3,2016-05-18 17:51:25
"    05/18/16 17:51:26.381",212.281,0,16612.7,0,4966.3,0,140.843,0,22.1764,0,197.093,0,5.53652,0,5.06782,0,3,2016-05-18 17:51:26
"    05/18/16 17:51:27.603",211.867,0,16596.3,0,5265.16,0,140.89,0,22.1714,0,197.173,0,5.52618,0,5.05661,0,3,2016-05-18 17:51:27
"    05/18/16 17:51:28.626",210.783,0,16386.7,0,5529.11,0,140.911,0,22.1683,0,197.237,0,5.54048,0,5.07477,0,3,2016-05-18 17:51:28
"    05/18/16 17:51:29.661",209.421,0,16588.7,0,5845.74,0,140.9,0,22.1667,0,197.231,0,5.55959,0,5.04787,0,3,2016-05-18 17:51:29
"    05/18/16 17:51:30.644",209.777,0,16790.2,0,6076.96,0,140.892,0,22.1689,0,197.163,0,5.53674,0,5.06183,0,3,2016-05-18 17:51:30
"    05/18/16 17:51:31.663",209.12,0,16502.4,0,6325.24,0,140.96,0,22.1676,0,197.196,0,5.53037,0,5.05476,0,3,2016-05-18 17:51:31
"    05/18/16 17:51:32.871",207.607,0,16093.1,0,6513.64,0,140.956,0,22.1738,0,197.157,0,5.5623,0,5.08243,0,3,2016-05-18 17:51:32
"    05/18/16 17:51:33.919",204.044,0,16778.4,0,6845.33,0,140.933,0,22.1704,0,197.186,0,5.63622,0,5.0418,0,3,2016-05-18 17:51:33
"    05/18/16 17:51:34.902",208.545,0,16380.9,0,7024.79,0,140.955,0,22.1705,0,197.188,0,5.49637,0,5.07351,0,3,2016-05-18 17:51:34
"    05/18/16 17:51:35.884",205.78,0,16145.2,0,7252.53,0,140.94,0,22.1666,0,197.209,0,5.55658,0,5.06116,0,3,2016-05-18 17:51:35
"    05/18/16 17:51:36.884",205.889,0,16562.7,0,7477.22,0,140.869,0,22.1719,0,197.2,0,5.54437,0,5.04829,0,3,2016-05-18 17:51:36
"    05/18/16 17:51:37.981",206.787,0,17028.1,0,7669.67,0,140.849,0,22.169,0,197.201,0,5.49906,0,5.05621,0,3,2016-05-18 17:51:37
"    05/18/16 17:51:39.176",202.902,0,16180.7,0,7869.82,0,140.94,0,22.1717,0,197.168,0,5.58281,0,5.06347,0,3,2016-05-18 17:51:39
"    05/18/16 17:51:40.225",204.717,0,17002.2,0,8131.27,0,140.904,0,22.1693,0,197.227,0,5.51645,0,5.05165,0,3,2016-05-18 17:51:40
"    05/18/16 17:51:41.424",201.614,0,16541.7,0,8358.83,0,140.948,0,22.1664,0,197.232,0,5.58331,0,5.04008,0,3,2016-05-18 17:51:41
"    05/18/16 17:51:42.551",202.328,0,16469.8,0,8579.87,0,140.876,0,22.1742,0,197.128,0,5.54782,0,5.04227,0,3,2016-05-18 17:51:42
"    05/18/16 17:51:43.600",203.68,0,16402.1,0,8756.82,0,140.911,0,22.1682,0,197.234,0,5.49907,0,5.06198,0,3,2016-05-18 17:51:43
"    05/18/16 17:51:44.649",200.628,0,16474.7,0,8950.99,0,140.92,0,22.1672,0,197.238,0,5.55905,0,5.05632,0,3,2016-05-18 17:51:44
"    05/18/16 17:51:45.697",200.16,0,16647,0,9161.77,0,140.85,0,22.1714,0,197.175,0,5.57082,0,5.0449,0,3,2016-05-18 17:51:45
"    05/18/16 17:51:46.746",200.854,0,16710.2,0,9344.12,0,140.886,0,22.1673,0,197.215,0,5.52646,0,5.04984,0,3,2016-05-18 17:51:46
"    05/18/16 17:51:47.794",199.834,0,16128.6,0,9524.76,0,140.902,0,22.1689,0,197.216,0,5.53787,0,5.04829,0,3,2016-05-18 17:51:47
"    05/18/16 17:51:48.843",199.028,0,16683,0,9709.95,0,140.918,0,22.169,0,197.213,0,5.5491,0,5.0414,0,3,2016-05-18 17:51:48
"    05/18/16 17:51:50.042",199.353,0,15850.1,0,9869.22,0,140.965,0,22.1678,0,197.214,0,5.51752,0,5.04597,0,3,2016-05-18 17:51:50
"    05/18/16 17:51:51.091",198.664,0,16314.8,0,10035.3,0,140.926,0,22.1733,0,197.163,0,5.52078,0,5.06001,0,3,2016-05-18 17:51:51
"    05/18/16 17:51:52.297",195.281,0,16707.8,0,10247.9,0,140.935,0,22.1739,0,197.142,0,5.60039,0,5.03448,0,3,2016-05-18 17:51:52
"    05/18/16 17:51:53.333",195.025,0,16542.3,0,10341.1,0,140.933,0,22.1765,0,197.12,0,5.586,0,5.0636,0,3,2016-05-18 17:51:53
"    05/18/16 17:51:54.369",197.534,0,16501.1,0,10534.5,0,140.962,0,22.1695,0,197.211,0,5.4978,0,5.04874,0,3,2016-05-18 17:51:54
"    05/18/16 17:51:55.404",195.293,0,16873.1,0,10732.2,0,140.931,0,22.1786,0,197.086,0,5.5473,0,5.02095,0,3,2016-05-18 17:51:55
"    05/18/16 17:51:56.440",195.034,0,16361.9,0,10747,0,140.967,0,22.1717,0,197.175,0,5.53145,0,5.07646,0,3,2016-05-18 17:51:56
"    05/18/16 17:51:57.425",193.122,0,16751.5,0,10972.9,0,140.899,0,22.1781,0,197.077,0,5.57404,0,5.03695,0,3,2016-05-18 17:51:57
"    05/18/16 17:51:58.497",194.361,0,16843.3,0,11081.4,0,140.918,0,22.1801,0,197.052,0,5.51951,0,5.04712,0,3,2016-05-18 17:51:58
"    05/18/16 17:51:59.720",192.801,0,16580.6,0,11223,0,140.959,0,22.1689,0,197.193,0,5.54523,0,5.04163,0,3,2016-05-18 17:51:59
"    05/18/16 17:52:00.751",192.978,0,16345.2,0,11362.1,0,140.815,0,22.1795,0,197.09,0,5.52969,0,5.04618,0,3,2016-05-18 17:52:00
"    05/18/16 17:52:01.792",191.991,0,16942.3,0,11512.6,0,140.928,0,22.1751,0,197.119,0,5.5341,0,5.03095,0,3,2016-05-18 17:52:01
"    05/18/16 17:52:02.828",192.933,0,16367.4,0,11604.2,0,140.939,0,22.1718,0,197.173,0,5.49729,0,5.04586,0,3,2016-05-18 17:52:02
"    05/18/16 17:52:03.869",190.814,0,16416.8,0,11738,0,140.902,0,22.1778,0,197.076,0,5.5499,0,5.04106,0,3,2016-05-18 17:52:03
"    05/18/16 17:52:04.912",190.798,0,16922.8,0,11856.4,0,140.903,0,22.1749,0,197.141,0,5.53846,0,5.03823,0,3,2016-05-18 17:52:04
"    05/18/16 17:52:05.894",190.802,0,16969.4,0,12006,0,140.862,0,22.1763,0,197.124,0,5.5287,0,5.01861,0,3,2016-05-18 17:52:05
"    05/18/16 17:52:06.962",190.251,0,16796.6,0,12041.6,0,140.929,0,22.1747,0,197.128,0,5.53276,0,5.04847,0,3,2016-05-18 17:52:06
"    05/18/16 17:52:08.189",189.823,0,16912.1,0,12220,0,140.856,0,22.1733,0,197.139,0,5.5331,0,5.02081,0,3,2016-05-18 17:52:08
"    05/18/16 17:52:09.204",188.543,0,16723.2,0,12302.2,0,140.904,0,22.1771,0,197.126,0,5.55522,0,5.03146,0,3,2016-05-18 17:52:09
"    05/18/16 17:52:10.187",188.358,0,16787.8,0,12388.1,0,140.934,0,22.1774,0,197.08,0,5.54538,0,5.03957,0,3,2016-05-18 17:52:10
"    05/18/16 17:52:11.250",188.037,0,17008.9,0,12467.4,0,140.92,0,22.1787,0,197.1,0,5.54137,0,5.04374,0,3,2016-05-18 17:52:11
"    05/18/16 17:52:12.298",187.536,0,16642.3,0,12607.5,0,140.892,0,22.1792,0,197.066,0,5.54575,0,5.028,0,3,2016-05-18 17:52:12
"    05/18/16 17:52:13.347",187.252,0,17094.4,0,12622.2,0,140.863,0,22.1808,0,197.048,0,5.53766,0,5.05603,0,3,2016-05-18 17:52:13
"    05/18/16 17:52:14.539",185.93,0,16479,0,12824.7,0,140.831,0,22.1801,0,197.041,0,5.56453,0,5.01544,0,3,2016-05-18 17:52:14
"    05/18/16 17:52:15.587",186.099,0,16877.4,0,12875.8,0,140.935,0,22.1748,0,197.137,0,5.54043,0,5.03229,0,3,2016-05-18 17:52:15
"    05/18/16 17:52:16.642",185.842,0,16075.5,0,12932.4,0,140.757,0,22.1716,0,197.176,0,5.53831,0,5.04943,0,3,2016-05-18 17:52:16
"    05/18/16 17:52:17.844",184.362,0,16620.7,0,13022.3,0,140.877,0,22.1766,0,197.111,0,5.56681,0,5.04574,0,3,2016-05-18 17:52:17
"    05/18/16 17:52:18.895",184.754,0,16738,0,13171.1,0,140.887,0,22.1714,0,197.185,0,5.53901,0,5.02493,0,3,2016-05-18 17:52:18
"    05/18/16 17:52:20.096",182.86,0,16511.9,0,13201.8,0,140.885,0,22.1734,0,197.165,0,5.57876,0,5.04491,0,3,2016-05-18 17:52:20
"    05/18/16 17:52:21.138",183.047,0,16664.9,0,13328.4,0,140.916,0,22.1825,0,197.015,0,5.56524,0,5.02648,0,3,2016-05-18 17:52:21
"    05/18/16 17:52:22.193",182.751,0,16057,0,13420.6,0,140.933,0,22.1756,0,197.099,0,5.5535,0,5.02291,0,3,2016-05-18 17:52:22
"    05/18/16 17:52:23.228",182.76,0,16418.4,0,13390.9,0,140.914,0,22.1801,0,197.049,0,5.54557,0,5.06642,0,3,2016-05-18 17:52:23
"    05/18/16 17:52:24.212",181.489,0,16506.9,0,13520.8,0,140.954,0,22.1782,0,197.084,0,5.57015,0,5.0411,0,3,2016-05-18 17:52:24
"    05/18/16 17:52:25.280",181.631,0,16686.9,0,13557.8,0,140.883,0,22.1772,0,197.094,0,5.55228,0,5.05671,0,3,2016-05-18 17:52:25
"    05/18/16 17:52:26.329",180.266,0,16283.3,0,13698.7,0,140.968,0,22.1751,0,197.119,0,5.57726,0,5.02681,0,3,2016-05-18 17:52:26
"    05/18/16 17:52:27.377",180.5,0,16477.9,0,13705.5,0,140.962,0,22.1751,0,197.123,0,5.55602,0,5.04507,0,3,2016-05-18 17:52:27
"    05/18/16 17:52:28.426",179.32,0,16937.3,0,13752,0,140.951,0,22.1742,0,197.139,0,5.57536,0,5.05392,0,3,2016-05-18 17:52:28
"    05/18/16 17:52:29.555",179.519,0,17091.8,0,13890.8,0,140.947,0,22.1749,0,197.131,0,5.55517,0,5.02927,0,3,2016-05-18 17:52:29
"    05/18/16 17:52:30.745",180.042,0,16446,0,13946,0,140.831,0,22.1792,0,197.08,0,5.52586,0,5.0287,0,3,2016-05-18 17:52:30
"    05/18/16 17:52:31.944",178.224,0,17167.2,0,13975.9,0,140.841,0,22.1814,0,197.029,0,5.57179,0,5.0468,0,3,2016-05-18 17:52:31
"    05/18/16 17:52:32.994",178.375,0,15829.8,0,14068.6,0,140.927,0,22.1783,0,197.089,0,5.53486,0,5.03163,0,3,2016-05-18 17:52:32
"    05/18/16 17:52:34.041",177.776,0,17132.5,0,14097,0,140.855,0,22.1813,0,197.049,0,5.55727,0,5.04718,0,3,2016-05-18 17:52:34
"    05/18/16 17:52:35.092",177.179,0,16783.7,0,14191.3,0,140.87,0,22.1789,0,197.066,0,5.55014,0,5.03059,0,3,2016-05-18 17:52:35
"    05/18/16 17:52:36.295",176.284,0,16607.3,0,14203.8,0,140.917,0,22.1796,0,197.064,0,5.56794,0,5.04633,0,3,2016-05-18 17:52:36
"    05/18/16 17:52:37.345",176.013,0,16427.4,0,14268.3,0,140.889,0,22.1752,0,197.111,0,5.55721,0,5.04162,0,3,2016-05-18 17:52:37
"    05/18/16 17:52:38.545",176.583,0,16650.5,0,14264.9,0,140.902,0,22.1753,0,197.129,0,5.52716,0,5.05863,0,3,2016-05-18 17:52:38
"    05/18/16 17:52:39.672",174.657,0,17272.8,0,14425.8,0,140.845,0,22.1867,0,196.98,0,5.57218,0,5.02322,0,3,2016-05-18 17:52:39
"    05/18/16 17:52:40.889",174.526,0,16137,0,14444.2,0,140.913,0,22.182,0,197.029,0,5.56012,0,5.03682,0,3,2016-05-18 17:52:40
"    05/18/16 17:52:41.912",175.519,0,16950.1,0,14518.8,0,140.946,0,22.1803,0,197.042,0,5.51556,0,5.02664,0,3,2016-05-18 17:52:41
"    05/18/16 17:52:42.902",173.05,0,15923,0,14542.4,0,140.823,0,22.1818,0,197.019,0,5.58265,0,5.03594,0,3,2016-05-18 17:52:42
"    05/18/16 17:52:43.964",173.429,0,16693.2,0,14561.1,0,140.928,0,22.1859,0,196.973,0,5.55226,0,5.03984,0,3,2016-05-18 17:52:43
"    05/18/16 17:52:45.187",172.735,0,16805.5,0,14665,0,140.864,0,22.1754,0,197.108,0,5.56224,0,5.01876,0,3,2016-05-18 17:52:45
"    05/18/16 17:52:46.205",172.104,0,16662.6,0,14623.9,0,140.933,0,22.1829,0,197.05,0,5.56539,0,5.04514,0,3,2016-05-18 17:52:46
"    05/18/16 17:52:47.188",171.409,0,16918.6,0,14772.3,0,140.938,0,22.1791,0,197.04,0,5.56859,0,5.01386,0,3,2016-05-18 17:52:47
"    05/18/16 17:52:48.256",171.67,0,16746.3,0,14765.7,0,140.886,0,22.1825,0,197.041,0,5.55487,0,5.02929,0,3,2016-05-18 17:52:48
"    05/18/16 17:52:49.312",171.253,0,16892.4,0,14791.7,0,140.861,0,22.1815,0,197.045,0,5.55292,0,5.03437,0,3,2016-05-18 17:52:49
"    05/18/16 17:52:50.366",172.112,0,16815.8,0,14807.5,0,140.934,0,22.184,0,197.017,0,5.51307,0,5.04386,0,3,2016-05-18 17:52:50
"    05/18/16 17:52:51.421",170.849,0,17333.4,0,14872.6,0,140.931,0,22.1828,0,197.04,0,5.53759,0,5.03442,0,3,2016-05-18 17:52:51
"    05/18/16 17:52:52.463",169.721,0,17144.1,0,14921.2,0,140.925,0,22.1888,0,196.928,0,5.56352,0,5.02795,0,3,2016-05-18 17:52:52
"    05/18/16 17:52:53.562",168.554,0,16576.3,0,14960.5,0,140.934,0,22.185,0,196.99,0,5.5841,0,5.02555,0,3,2016-05-18 17:52:53
"    05/18/16 17:52:54.785",168.32,0,16576.5,0,15018.9,0,140.872,0,22.1806,0,197.057,0,5.5784,0,5.01701,0,3,2016-05-18 17:52:54
"    05/18/16 17:52:55.851",167.553,0,17326.4,0,15093.5,0,140.914,0,22.1851,0,196.99,0,5.58391,0,5.00504,0,3,2016-05-18 17:52:55
"    05/18/16 17:52:57.058",167.869,0,16174.8,0,15096.5,0,140.847,0,22.1881,0,196.933,0,5.57084,0,5.01888,0,3,2016-05-18 17:52:57
"    05/18/16 17:52:58.119",167.062,0,16815.1,0,15185.1,0,140.923,0,22.1991,0,196.798,0,5.58319,0,5.01088,0,3,2016-05-18 17:52:58
"    05/18/16 17:52:59.332",166.569,0,16489.6,0,15087.3,0,140.957,0,22.179,0,197.049,0,5.57781,0,5.04112,0,3,2016-05-18 17:52:59
"    05/18/16 17:53:00.386",166.985,0,16971.6,0,15136.5,0,140.945,0,22.185,0,196.995,0,5.55407,0,5.04255,0,3,2016-05-18 17:53:00
"    05/18/16 17:53:01.601",166.705,0,15921.9,0,15173.2,0,140.909,0,22.1847,0,197.002,0,5.54415,0,5.03523,0,3,2016-05-18 17:53:01
"    05/18/16 17:53:02.658",166.311,0,17199.7,0,15179,0,140.924,0,22.1856,0,196.996,0,5.54422,0,5.04874,0,3,2016-05-18 17:53:02
"    05/18/16 17:53:03.872",164.794,0,16858,0,15208.8,0,140.896,0,22.1861,0,196.98,0,5.57747,0,5.03969,0,3,2016-05-18 17:53:03
"    05/18/16 17:53:05.079",163.827,0,16925.8,0,15306.4,0,140.91,0,22.1886,0,196.919,0,5.59516,0,5.01875,0,3,2016-05-18 17:53:05
"    05/18/16 17:53:06.134",163.741,0,16937.4,0,15290.8,0,140.935,0,22.1867,0,196.982,0,5.58219,0,5.03662,0,3,2016-05-18 17:53:06
"    05/18/16 17:53:07.196",163.234,0,17023,0,15277.5,0,140.928,0,22.1925,0,196.907,0,5.58348,0,5.05142,0,3,2016-05-18 17:53:07
"    05/18/16 17:53:08.256",162.926,0,16594.6,0,15319.3,0,140.955,0,22.1833,0,197.02,0,5.57667,0,5.04076,0,3,2016-05-18 17:53:08
"    05/18/16 17:53:09.463",163.38,0,16639.9,0,15340,0,140.946,0,22.1901,0,196.932,0,5.55049,0,5.04521,0,3,2016-05-18 17:53:09
"    05/18/16 17:53:10.677",162.778,0,16499.1,0,15487.9,0,140.912,0,22.1857,0,196.971,0,5.56125,0,5.00604,0,3,2016-05-18 17:53:10
"    05/18/16 17:53:11.893",162.268,0,16934.2,0,15471.9,0,140.929,0,22.1881,0,196.948,0,5.55833,0,5.02114,0,3,2016-05-18 17:53:11
"    05/18/16 17:53:12.947",162.808,0,16896.5,0,15499.7,0,140.902,0,22.1885,0,196.961,0,5.51938,0,5.01461,0,3,2016-05-18 17:53:12
"    05/18/16 17:53:14.165",160.482,0,17016.2,0,15473.7,0,140.948,0,22.1876,0,196.94,0,5.58112,0,5.03029,0,3,2016-05-18 17:53:14
"    05/18/16 17:53:15.374",161.068,0,16918.6,0,15497.6,0,140.961,0,22.1837,0,197.007,0,5.55007,0,5.03164,0,3,2016-05-18 17:53:15
"    05/18/16 17:53:16.580",160.91,0,16761.8,0,15449.1,0,140.916,0,22.191,0,196.892,0,5.54569,0,5.05579,0,3,2016-05-18 17:53:16
"    05/18/16 17:53:17.642",161.187,0,17076.7,0,15549.4,0,140.897,0,22.1916,0,196.929,0,5.52012,0,5.03055,0,3,2016-05-18 17:53:17
"    05/18/16 17:53:18.704",159.706,0,16808.3,0,15500.8,0,140.954,0,22.1823,0,197.044,0,5.55057,0,5.05146,0,3,2016-05-18 17:53:18
"    05/18/16 17:53:19.766",159.744,0,16801.7,0,15525.7,0,140.878,0,22.1908,0,196.92,0,5.54326,0,5.05629,0,3,2016-05-18 17:53:19
"    05/18/16 17:53:20.827",157.876,0,17056.1,0,15590.1,0,140.862,0,22.1912,0,196.91,0,5.59529,0,5.0359,0,3,2016-05-18 17:53:20
"    05/18/16 17:53:21.888",158.446,0,16757.7,0,15644.3,0,140.86,0,22.1864,0,196.965,0,5.55992,0,5.02557,0,3,2016-05-18 17:53:21
"    05/18/16 17:53:23.104",158.146,0,16634.7,0,15621.4,0,140.901,0,22.19,0,196.915,0,5.55376,0,5.0356,0,3,2016-05-18 17:53:23
"    05/18/16 17:53:24.313",157.217,0,17459.8,0,15723.6,0,140.881,0,22.1888,0,196.958,0,5.57454,0,5.01167,0,3,2016-05-18 17:53:24
"    05/18/16 17:53:25.526",157.328,0,17098.8,0,15612.7,0,140.855,0,22.189,0,196.943,0,5.55579,0,5.04973,0,3,2016-05-18 17:53:25
"    05/18/16 17:53:26.587",157.389,0,16742,0,15703,0,140.856,0,22.1899,0,196.933,0,5.53164,0,5.02862,0,3,2016-05-18 17:53:26
"    05/18/16 17:53:27.793",156.165,0,17350,0,15691.5,0,140.905,0,22.1879,0,196.959,0,5.55801,0,5.03266,0,3,2016-05-18 17:53:27
"    05/18/16 17:53:29.005",154.75,0,17153.1,0,15736.3,0,140.847,0,22.1917,0,196.879,0,5.59815,0,5.02738,0,3,2016-05-18 17:53:29
"    05/18/16 17:53:30.067",155.337,0,17064.3,0,15667.9,0,140.813,0,22.1955,0,196.845,0,5.56071,0,5.05565,0,3,2016-05-18 17:53:30
"    05/18/16 17:53:31.129",154.513,0,16751.8,0,15702.1,0,140.884,0,22.186,0,196.976,0,5.57612,0,5.04763,0,3,2016-05-18 17:53:31
"    05/18/16 17:53:32.345",153.96,0,17077.9,0,15779.9,0,140.954,0,22.193,0,196.87,0,5.58214,0,5.028,0,3,2016-05-18 17:53:32
"    05/18/16 17:53:33.555",153.278,0,16856.3,0,15728.1,0,140.897,0,22.1898,0,196.914,0,5.59083,0,5.04835,0,3,2016-05-18 17:53:33
"    05/18/16 17:53:34.616",153.358,0,17326.8,0,15837.8,0,140.779,0,22.1956,0,196.875,0,5.57306,0,5.02041,0,3,2016-05-18 17:53:34
"    05/18/16 17:53:35.828",152.888,0,16916.4,0,15858.3,0,140.92,0,22.1858,0,196.979,0,5.57018,0,5.01229,0,3,2016-05-18 17:53:35
"    05/18/16 17:53:36.889",151.989,0,17249,0,15751.5,0,140.889,0,22.1892,0,196.954,0,5.59366,0,5.05445,0,3,2016-05-18 17:53:36
"    05/18/16 17:53:38.102",152.405,0,17535.5,0,15912.5,0,140.913,0,22.1932,0,196.903,0,5.5616,0,5.00602,0,3,2016-05-18 17:53:38
"    05/18/16 17:53:39.329",151.958,0,16764.4,0,15897,0,140.868,0,22.1919,0,196.893,0,5.56652,0,5.01796,0,3,2016-05-18 17:53:39
"    05/18/16 17:53:40.537",152.139,0,17528.6,0,15862.3,0,140.967,0,22.1865,0,196.971,0,5.53692,0,5.03425,0,3,2016-05-18 17:53:40
"    05/18/16 17:53:41.595",151.226,0,16950.5,0,15857.2,0,140.902,0,22.1919,0,196.905,0,5.55587,0,5.03476,0,3,2016-05-18 17:53:41
"    05/18/16 17:53:42.657",151.478,0,17342.4,0,15900.8,0,140.842,0,22.1913,0,196.924,0,5.53808,0,5.02652,0,3,2016-05-18 17:53:42
"    05/18/16 17:53:43.869",150.533,0,17107.8,0,15848.1,0,140.9,0,22.1914,0,196.887,0,5.55915,0,5.04747,0,3,2016-05-18 17:53:43
"    05/18/16 17:53:45.081",150.313,0,17168.5,0,15904.9,0,140.875,0,22.195,0,196.847,0,5.55245,0,5.0346,0,3,2016-05-18 17:53:45
"    05/18/16 17:53:46.137",149.383,0,17026.6,0,15857.2,0,140.862,0,22.1942,0,196.883,0,5.56737,0,5.04861,0,3,2016-05-18 17:53:46
"    05/18/16 17:53:47.191",149.943,0,16557.9,0,15991.3,0,140.874,0,22.1952,0,196.857,0,5.53358,0,5.0096,0,3,2016-05-18 17:53:47
"    05/18/16 17:53:48.404",148.123,0,16740.6,0,16005.8,0,140.895,0,22.1974,0,196.816,0,5.58672,0,5.01084,0,3,2016-05-18 17:53:48
"    05/18/16 17:53:49.620",149.391,0,17252.8,0,15964.5,0,140.844,0,22.1967,0,196.859,0,5.52837,0,5.02795,0,3,2016-05-18 17:53:49
"    05/18/16 17:53:50.828",147.809,0,17143.4,0,15994.2,0,140.892,0,22.1954,0,196.845,0,5.56975,0,5.02348,0,3,2016-05-18 17:53:50
"    05/18/16 17:53:52.041",146.53,0,16625.3,0,15936,0,140.833,0,22.1964,0,196.829,0,5.60098,0,5.03674,0,3,2016-05-18 17:53:52
"    05/18/16 17:53:53.253",147.598,0,16980.6,0,15968.6,0,140.858,0,22.1963,0,196.822,0,5.54267,0,5.03107,0,3,2016-05-18 17:53:53
"    05/18/16 17:53:54.331",145.971,0,17220.1,0,15960.1,0,140.838,0,22.2003,0,196.795,0,5.59327,0,5.03768,0,3,2016-05-18 17:53:54
"    05/18/16 17:53:55.540",145.344,0,16655,0,15998.6,0,140.846,0,22.1886,0,196.936,0,5.60581,0,5.03455,0,3,2016-05-18 17:53:55
"    05/18/16 17:53:56.595",145.365,0,17032.4,0,15974,0,140.872,0,22.1977,0,196.817,0,5.58977,0,5.03996,0,3,2016-05-18 17:53:56
"    05/18/16 17:53:57.657",144.345,0,16941.3,0,16035.7,0,140.887,0,22.197,0,196.836,0,5.61298,0,5.02916,0,3,2016-05-18 17:53:57
"    05/18/16 17:53:58.873",145.451,0,17113.9,0,15996.6,0,140.948,0,22.1897,0,196.949,0,5.5491,0,5.03504,0,3,2016-05-18 17:53:58
"    05/18/16 17:54:00.082",143.873,0,16888,0,16018.4,0,140.905,0,22.1933,0,196.908,0,5.59336,0,5.03252,0,3,2016-05-18 17:54:00
"    05/18/16 17:54:01.144",144.442,0,16831.9,0,16062.1,0,140.9,0,22.1898,0,196.942,0,5.56006,0,5.02192,0,3,2016-05-18 17:54:01
"    05/18/16 17:54:02.199",144.917,0,17357.6,0,16019.7,0,140.933,0,22.1955,0,196.89,0,5.5285,0,5.03932,0,3,2016-05-18 17:54:02
"    05/18/16 17:54:03.418",143.103,0,17888.7,0,15953.3,0,140.932,0,22.1976,0,196.838,0,5.58856,0,5.06126,0,3,2016-05-18 17:54:03
"    05/18/16 17:54:04.630",144.044,0,16941.4,0,15999.1,0,140.946,0,22.1896,0,196.954,0,5.53013,0,5.04648,0,3,2016-05-18 17:54:04
"    05/18/16 17:54:05.843",142.996,0,17016.3,0,16101.5,0,140.962,0,22.1927,0,196.904,0,5.55879,0,5.0205,0,3,2016-05-18 17:54:05
